"popid"	"lower_cdl"	"med_cdl"	"upper_cdl"	"order.x"	"lower_r"	"med_r"	"upper_r"	"lower_s"	"med_s"	"upper_s"	"lower_b"	"med_b"	"upper_b"	"lower_w"	"med_w"	"upper_w"	"lower_e"	"med_e"	"upper_e"	"ID"	"PY"	"pops_left_drc"	"region"	"genus"	"spec"	"nmethod"	"degN"	"degE"	"n_pp"	"day"
"279"	"riihimaa.Kuusamo2.Chymomyza.costata"	19.9741241544292	20.0065096152227	20.0728733627745	"Diptera"	0.135285760989283	0.157775782573638	0.182678657958852	0.107341303962546	0.119761610194919	0.132292287746614	0.0145404341108575	0.0188796096457819	0.0241106904304381	0.0927207178269113	0.100858572226342	0.108363770256757	203.635194080602	203.989718102131	204.134781970121	"riihimaa"	1996	"8"	"Europe"	"Chymomyza"	"costata"	"global average"	65.966667	29.166667	7	235
"280"	"riihimaa.Kuusamo3.Chymomyza.costata"	20.0024737128993	20.0423947660585	20.4629830693354	"Diptera"	0.063785184404724	0.0800168762553853	0.0977222195531032	0.0601170266237253	0.0713705189980978	0.083823494698676	0.00387519737747062	0.00570206045452686	0.00812639862486963	0.0561176072277339	0.0656610929985038	0.0757687839693466	200.970253592644	203.876631809653	203.996741900923	"riihimaa"	1996	"8"	"Europe"	"Chymomyza"	"costata"	"global average"	65.966667	29.166667	7	235
"281"	"riihimaa.Kuusamo4.Chymomyza.costata"	19.5397896200371	19.8389126178293	19.9828621354472	"Diptera"	0.208910255742671	0.246566829573289	0.283345778859879	0.160091109758967	0.172320446190792	0.184077996330893	0.0342821564311421	0.0424192398061719	0.0515076904948276	0.123503760989253	0.129552052021874	0.136986619307201	204.096840473038	205.44532445689	207.845415112651	"riihimaa"	1996	"8"	"Europe"	"Chymomyza"	"costata"	"global average"	65.966667	29.166667	8	235
"282"	"riihimaa.Kuusamo5.Chymomyza.costata"	19.1306764270898	19.796347166265	20.6753340290464	"Diptera"	0.023381153204541	0.0419296176208957	0.0745199291416696	0.0561344820705163	0.0678328783451833	0.0827951508900403	0.00149422709758155	0.00282378885443125	0.00592865679718881	0.053891272601277	0.0649187632058746	0.0779320232398809	200.895385908247	205.941826502172	209.1258758937	"riihimaa"	1996	"8"	"Europe"	"Chymomyza"	"costata"	"global average"	65.966667	29.166667	8	235
"283"	"ryan.28.Papilio.glaucus"	12.00468733625	12.4658181915392	12.9544577442766	"Lepidoptera"	0.209267020821825	0.364576232919937	0.528447372668146	0.197712595910381	0.225587541218255	0.243205823939772	0.0441426450731559	0.081513102103885	0.125298186197319	0.111263147143562	0.140961640841544	0.175065788898318	236.00123907746	253.344263435651	270.223973281546	"ryan"	2018	"3"	"US"	"Papilio"	"glaucus"	"accurate"	28.5	-82.19	11	356
"284"	"ryan.38.5.Papilio.glaucus"	14.021236303853	14.519223628689	14.8532836481637	"Lepidoptera"	0.284237416780403	0.452250447878794	0.634403354943575	0.227321370701487	0.247717745185454	0.250111502892581	0.0682099764257763	0.11124122346916	0.157619455564616	0.0907468749055052	0.134112120429823	0.174652070284171	174.127102824846	192.23029551638	216.722516594856	"ryan"	2018	"3"	"US"	"Papilio"	"glaucus"	"accurate"	38.5	-83.01	8	270
"285"	"ryan.42.5.Papilio.glaucus"	14.3170742102129	15.0735300542879	15.5199922822948	"Lepidoptera"	0.0403327792013927	0.132900248744405	0.267549643343829	0.0835967068994956	0.142097219967179	0.195008613500132	0.00406707806309402	0.0183843177241521	0.0502567526755963	0.0777079714901714	0.122502315274036	0.156228437274228	173.838223688501	189.025077075911	216.633676003643	"ryan"	2018	"3"	"US"	"Papilio"	"glaucus"	"accurate"	42.4295	-85.065	8	270
"286"	"sadakiyo. Itakura.Acanthoscelides.pallidipennis"	14.1063317545926	14.5836570624171	14.9558352741431	"Coleoptera"	0.788896433959901	0.857826025021645	0.915031825275057	0.247603006059403	0.249262224264573	0.250002463484973	0.195441469290144	0.213781278575048	0.228683633447951	0.0212359283376917	0.0354400857528248	0.0523479070191297	174.086333885008	193.154936199407	211.759758613525	"sadakiyo"	2011	"3"	"japan"	"Acanthoscelides"	"pallidipennis"	"global average"	36.21	139.66	5	330
"287"	"sadakiyo. Kobe.Acanthoscelides.pallidipennis"	14.0425967837126	14.3425890741945	14.8961266991573	"Coleoptera"	0.829322652665379	0.898490145171984	0.94535818843306	0.249241837636601	0.250053780099489	0.250227428797686	0.206826057839671	0.224659935275215	0.236527346082816	0.0136720035580117	0.025379113845175	0.0426204853624295	174.005473585865	191.446476875706	208.298966810215	"sadakiyo"	2011	"3"	"japan"	"Acanthoscelides"	"pallidipennis"	"global average"	34.75	135.13	5	336
"288"	"sadakiyo. Owani.Acanthoscelides.pallidipennis"	14.5538331143183	14.919231850051	14.9837986331057	"Coleoptera"	0.688302642752272	0.784015775713848	0.927254549452207	0.243730157180752	0.247845244576141	0.250203673410446	0.168071347514226	0.19423897984914	0.231872948931252	0.0181901918060846	0.0535116444576736	0.0762127329131082	185.026366449904	194.088049178581	221.416015140066	"sadakiyo"	2011	"3"	"japan"	"Acanthoscelides"	"pallidipennis"	"global average"	40.51	140.61	5	318
"289"	"schroeder. Asa.Ips.typographus"	22.0929514261858	22.816957071247	23.4781066828629	"Coleoptera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"schroeder"	2017	"4"	"Europe"	"Ips"	"typographus"	"global average"	57.16666667	14.78333333	5	203
"290"	"schroeder. Kalix.Ips.typographus"	18.1320419046954	19.0700726012357	19.9447084988343	"Coleoptera"	0.112724146986222	0.166026440185741	0.22108326563834	0.155432500166926	0.173551436033581	0.189818508009318	0.0188893283153819	0.0286487664859706	0.0402066260071254	0.130612673870976	0.14415872422004	0.160003836260529	204.362254362644	211.349799708789	218.477465540639	"schroeder"	2017	"4"	"Europe"	"Ips"	"typographus"	"global average"	65.91666667	23.25	5	227
"291"	"schroeder. Uppland.Ips.typographus"	17.9979942746727	18.799949481092	19.8626476124616	"Coleoptera"	0.0557384385191324	0.101431510399527	0.159116929586124	0.147884983745673	0.169660619894371	0.190572147054068	0.0088964017562637	0.0171181519091967	0.0289116329989548	0.134914267233611	0.152062047548299	0.1688386888612	173.689017286559	186.011538245626	198.749676298263	"schroeder"	2017	"4"	"Europe"	"Ips"	"typographus"	"global average"	60.25	17.53333333	5	213
"292"	"schroeder. Vindeln.Ips.typographus"	17.8519612411717	18.0211626049223	18.3799740369002	"Coleoptera"	0.256714355899753	0.369083176502727	0.522371299386355	0.240938530964869	0.248875556700442	0.250075953677773	0.0640397652996733	0.0916681360423106	0.126937902658198	0.115518408543998	0.156768888289866	0.1855104090267	211.035036929384	213.962580369271	215.0062764293	"schroeder"	2017	"4"	"Europe"	"Ips"	"typographus"	"global average"	64.16666667	19.75	5	223
"293"	"shimizu. Ishikawa.Helicoverpa.armigera"	12.9907731812286	13.0131278594902	13.0976431952648	"Lepidoptera"	0.538062546517853	0.627496410120691	0.708664254665103	0.233168407367352	0.240335814190183	0.245025868196902	0.126310062876871	0.150755418364551	0.173273137094327	0.0711557864631546	0.0894203357606202	0.108888930714424	241.727710903006	243.950859679143	244.042328413434	"shimizu"	2002	"3"	"japan"	"Helicoverpa"	"armigera"	"global average"	36.6	136.6833333	5	297
"294"	"shimizu. Kagoshima.Helicoverpa.armigera"	13.0543239107645	13.4865472113895	13.9302781422362	"Lepidoptera"	0.0143212177783986	0.0389613513197135	0.0669595124762449	0.0480982390414608	0.0644127889522711	0.0834669527537489	0.000862332673936757	0.00246615809448975	0.00510818757748752	0.0466355604638583	0.0618424252781508	0.0796949232059824	198.28085189677	218.529904312063	238.091356654483	"shimizu"	2002	"3"	"japan"	"Helicoverpa"	"armigera"	"global average"	31.43333333	130.9166667	5	303
"295"	"shimizu. Okayama.Helicoverpa.armigera"	13.0827070358045	13.4972452899088	13.9107127339152	"Lepidoptera"	0.206820048287919	0.258914600280567	0.311363338981933	0.159682744206177	0.175700918432986	0.191090098471457	0.0337647265404132	0.0453658460454582	0.0587755270979361	0.122897924907879	0.129492433348819	0.140083806925006	209.964935949462	225.654506247985	241.066822019671	"shimizu"	2002	"3"	"japan"	"Helicoverpa"	"armigera"	"global average"	34.61666667	134.1333333	5	299
"296"	"shimizu_2001.HRS.Orius.sauteri"	12.469908992082	12.9784021396083	13.0939170274992	"Hemiptera"	0.407403837962596	0.502117700144696	0.596166372985916	0.246822536443284	0.249521180054448	0.25012436781912	0.101372660933317	0.125091377136759	0.14879405533916	0.100692212618416	0.124140165961215	0.147764746311725	245.62597455738	246.99328381994	257.815569208657	"shimizu_2001"	2001	"5"	"Japan"	"Orius"	"sauteri"	"global average"	40.603153	140.463789	7	318
"297"	"shimizu_2001.KCH.Orius.sauteri"	9.58745087366811	14.5041006072924	15.8019103483301	"Hemiptera"	0.000135772422630875	0.0134494708574563	0.0394697982222964	0.0554543587649125	0.0728210629780249	0.0975658216846503	1.12151193772964e-05	0.000962316864918124	0.00277949002270956	0.0542267108753284	0.0717170191616859	0.097207490906082	173.906828194761	192.043433803196	335.10633544866	"shimizu_2001"	2001	"5"	"Japan"	"Orius"	"sauteri"	"global average"	33.558889	133.531111	8	356
"298"	"shimizu_2001.OBH.Orius.sauteri"	13.1490834897729	13.7319537803552	13.9917137174345	"Hemiptera"	0.235852920009062	0.328282841331305	0.417815940505976	0.218518717221074	0.231065298081758	0.240866996778817	0.0548144920005474	0.0756265434781873	0.0968070974705523	0.133155020704693	0.154486127161008	0.179615140393496	227.008478007314	230.051350532839	247.028214180612	"shimizu_2001"	2001	"5"	"Japan"	"Orius"	"sauteri"	"global average"	42.923961	143.196156	7	313
"299"	"shimizu_2001.SPR.Orius.sauteri"	12.0084262169878	12.1124301664762	13.5162016308112	"Hemiptera"	0.394512596637333	0.500432164046786	0.629477813081792	0.241207196668283	0.247271428025246	0.25009320547597	0.0964067488364452	0.123348497000974	0.156916995374849	0.0922986068057026	0.123234372600627	0.148018559828294	229.219660296249	262.419029027836	269.984160052875	"shimizu_2001"	2001	"5"	"Japan"	"Orius"	"sauteri"	"global average"	43.061944	141.354167	6	313
"300"	"shimizu_2001.TKB.Orius.sauteri"	10.9866096372862	11.3276801008904	11.9705059835433	"Hemiptera"	0.112284886411505	0.16987057959126	0.235642784855984	0.194490598894255	0.210687363704446	0.224974319304894	0.0228348139176242	0.0356904604752057	0.0513831707006644	0.160956549767633	0.174215393207485	0.188720733098068	270.586595729411	284.171153292603	296.869796089757	"shimizu_2001"	2001	"5"	"Japan"	"Orius"	"sauteri"	"global average"	36.080556	140.114722	7	356
"301"	"shimizu_2006.1.Helicoverpa.armigera"	13.1551665488841	13.9477578636424	14.008313828117	"Lepidoptera"	0.272640309240685	0.360589696791733	0.516916147747625	0.177157195443146	0.200079391612204	0.229274651174922	0.0487591081141373	0.0720476452766393	0.118255514931543	0.110178252700083	0.126218497247534	0.137861122778176	217.012845906841	229.249730613975	244.076104225113	"shimizu_2006"	2006	"3"	"japan"	"Helicoverpa"	"armigera"	"pop level"	37.78333333	138.9333333	4	270
"302"	"shimizu_2006.4.Helicoverpa.armigera"	12.8760182809329	12.9951782966779	13.0351440387756	"Lepidoptera"	0.435521927935938	0.528657486526807	0.614955432770634	0.239149313500071	0.244682894705526	0.248153878633704	0.105518372835048	0.129223632755247	0.151255012577127	0.094823255986033	0.115131639557508	0.137184995850446	241.467272202032	242.01449197318	244.415187410212	"shimizu_2006"	2006	"3"	"japan"	"Helicoverpa"	"armigera"	"pop level"	34.76666667	136.4333333	5	299
"303"	"shimizu_2006.9.Helicoverpa.armigera"	12.0258066198906	12.4478565674758	12.9259009945502	"Lepidoptera"	0.136263349134013	0.252582858615976	0.385596880755955	0.231210933288605	0.245211776291877	0.249985349236249	0.0321541636959714	0.0617866776127951	0.0960243235272119	0.152239828248436	0.182366365012667	0.206434941337387	232.028861960269	250.938449831993	270.084879885792	"shimizu_2006"	2006	"3"	"japan"	"Helicoverpa"	"armigera"	"pop level"	26.33333333	127.8666667	4	271
"304"	"shintani. Annaka.Psacothea.hilaris"	12.0271284354815	12.8268096989081	14.8836706785399	"Coleoptera"	2.55641527088588e-05	0.0101959631998437	0.0780845103008319	0.00679737324282662	0.0307345075878475	0.086247287034914	4.36558498825953e-07	0.00026327127604179	0.00635791007929612	0.00679531418190213	0.0303305302798157	0.0807268550483121	176.896691795505	244.32273645575	268.818419750092	"shintani"	1999	"8"	"japan"	"Psacothea"	"hilaris"	"global average"	36.326389	138.887222	4	270
"305"	"shintani. Komoro.Psacothea.hilaris"	13.0855850502539	13.518864699498	13.9385004781593	"Coleoptera"	0.650522909411625	0.826288507668337	0.936198887993148	0.247156380263899	0.250004141846891	0.250223827403871	0.161852852529648	0.206369682398864	0.234229950450515	0.0159616686616821	0.0434153775233	0.0867975148352764	214.846385735474	229.050669750092	243.080087331995	"shintani"	1999	"8"	"japan"	"Psacothea"	"hilaris"	"global average"	36.323889	138.429167	4	270
"306"	"shintani. Matsumoto.Psacothea.hilaris"	13.0286001828451	13.3882237000544	13.9108975262886	"Coleoptera"	0.663747339226473	0.831728718378228	0.938121563999935	0.244900703636407	0.249515663763304	0.250213258009636	0.16321373883501	0.20738640557814	0.234577845194183	0.0154700271081486	0.0419263132760656	0.0831751455207022	213.922462951862	228.789260661541	243.213357907782	"shintani"	1999	"8"	"japan"	"Psacothea"	"hilaris"	"global average"	36.238047	137.971983	4	270
"307"	"shintani. Minakami.Psacothea.hilaris"	13.0634135773343	13.4775861218944	13.9157830542266	"Coleoptera"	0.759734319114387	0.903435428436064	0.975437336374582	0.248305569668383	0.250115984598165	0.250239886793189	0.189263508705629	0.225873053709677	0.244082955300082	0.00614645223573756	0.0241504371042442	0.0599437985775838	215.885604044984	229.330004762949	243.196956534176	"shintani"	1999	"8"	"japan"	"Psacothea"	"hilaris"	"global average"	36.678556	138.999139	4	270
"308"	"shintani. Nirasaki1.Psacothea.hilaris"	13.0041545649499	13.0742582950547	13.8448399491415	"Coleoptera"	0.453090970087565	0.660827957056215	0.895514219663267	0.239073040187686	0.248561224707249	0.250191723429615	0.110572944398639	0.163631303528645	0.223766645025631	0.0260921518914559	0.0839178413919019	0.133542372627876	213.032238343288	231.47141088082	242.979249937756	"shintani"	1999	"8"	"japan"	"Psacothea"	"hilaris"	"global average"	35.708889	138.446111	4	270
"309"	"shintani. Nirasaki2.Psacothea.hilaris"	13.0298934631868	13.3764886110083	13.911072662882	"Coleoptera"	0.665251640727269	0.830115042950589	0.937026392290126	0.244900243982823	0.249496316464206	0.250213590857451	0.164282309230511	0.206845989368111	0.234362663911424	0.0157496327427201	0.0423591795323408	0.0826275618971972	212.881575544369	227.473645865433	242.168076952276	"shintani"	1999	"8"	"japan"	"Psacothea"	"hilaris"	"global average"	35.708889	138.446111	4	270
"310"	"shintani. Nirasaki3.Psacothea.hilaris"	13.0285676859953	13.4558696627204	13.9399481532461	"Coleoptera"	0.299439843073914	0.467710314440299	0.627420537367434	0.209123664221728	0.232424793807419	0.245357361100667	0.064990966622598	0.108243597201588	0.151618742214048	0.0899887706503592	0.122635796544169	0.158069090201953	212.833420274507	227.635460956777	242.198004947917	"shintani"	1999	"8"	"japan"	"Psacothea"	"hilaris"	"global average"	35.708889	138.446111	4	270
"311"	"shintani. Oyama1.Psacothea.hilaris"	12.048228684915	13.4795136030815	14.9486113529006	"Coleoptera"	1.13532336856649e-05	0.00469309518602815	0.0484451792806816	0.00263599809372116	0.0182452871793726	0.0622002982339657	8.34240252641443e-08	7.10263533820726e-05	0.00273012710716404	0.00263586752811651	0.0181288862984319	0.0597813050334668	175.322428985909	220.173955103679	267.776788452083	"shintani"	1999	"8"	"japan"	"Psacothea"	"hilaris"	"global average"	36.314722	139.80027	4	270
"312"	"shintani. Oyama2.Psacothea.hilaris"	12.0322521123907	12.8564548718275	14.8914224844488	"Coleoptera"	2.949301012493e-05	0.0107390619726655	0.0824454526515646	0.00677540985500565	0.0314289196060695	0.0894570860322273	4.79963100482205e-07	0.000284834001368812	0.00685320570629658	0.00677503286223432	0.0310374317144442	0.0831045246733075	177.093906021196	244.81041181461	268.723931155786	"shintani"	1999	"8"	"japan"	"Psacothea"	"hilaris"	"global average"	36.314722	139.80027	4	270
"313"	"shintani. Sagamihara.Psacothea.hilaris"	13.0124630560387	13.3784836423706	13.9108928865423	"Coleoptera"	0.342326500502937	0.498453070729647	0.659518709892669	0.20539747723308	0.229777768415986	0.243807157977458	0.0723636350942151	0.11422947222889	0.159455526450156	0.0823909042262722	0.114376518006638	0.14348351485318	212.948811779615	227.83536125806	242.432712886385	"shintani"	1999	"8"	"japan"	"Psacothea"	"hilaris"	"global average"	35.571389	139.373333	4	270
"314"	"shintani. Tsunan.Psacothea.hilaris"	13.081657509242	13.4976418202994	13.9167505609497	"Coleoptera"	0.80154264009859	0.934091112629544	0.989917414323445	0.249057495538609	0.250185785221557	0.250246620858587	0.199868978928268	0.233664307227017	0.247723324187682	0.00252313274989028	0.0164846898696656	0.0495761218465009	215.856094018577	229.225292306318	243.030399797869	"shintani"	1999	"8"	"japan"	"Psacothea"	"hilaris"	"global average"	37.014278	138.652528	4	270
"315"	"shintani_1996. Akita.Psacothea.hilaris"	12.0333872410901	12.4977821705557	13.0065579950857	"Coleoptera"	0.0229179313569059	0.0860374789324327	0.166222858158025	0.0494929039071412	0.0901513448548732	0.13613136563824	0.00138612786327861	0.00757736156334348	0.0219539755493343	0.0476250955499664	0.0823421759289397	0.116007569523831	245.58411878749	258.037555956214	269.38827192388	"shintani_1996"	1996	"6"	"Japan"	"Psacothea"	"hilaris"	"global average"	39.72	140.1025	5	293
"316"	"shintani_1996. Ayabe.Psacothea.hilaris"	13.0283104913262	13.4120102319832	13.9298448623413	"Coleoptera"	0.611877027839602	0.767929405884307	0.882441614681363	0.245605045105892	0.249506495319802	0.250195160329198	0.151916443802864	0.191260973259291	0.220543290972223	0.0293870879213553	0.0577962544080611	0.0966013761458086	211.858952780483	227.152837564353	242.325092637452	"shintani_1996"	1996	"6"	"Japan"	"Psacothea"	"hilaris"	"global average"	35.3	135.266667	5	298
"317"	"shintani_1996. Ino.Psacothea.hilaris"	13.0569434039529	13.4861934990223	13.9290509058667	"Coleoptera"	0.534089666942771	0.709157932823254	0.84969353144247	0.245419823873235	0.249814587348804	0.250194451380843	0.132445781702391	0.176900224128914	0.212426444054781	0.0375931752598739	0.0725691053714963	0.115349509668368	206.854264640092	223.517813672777	240.059756865276	"shintani_1996"	1996	"6"	"Japan"	"Psacothea"	"hilaris"	"global average"	33.55	133.433333	5	300
