set,id,PY,region,pops_left,genus,spec,order,pop,degN,degE,nmethod,perc,n2,dl2,n_sloped,larger2sl
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,SHI,34.0166666667,130.9333333333,global average,2.8639638585,381,14.25,7,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,SHI,34.0166666667,130.9333333333,global average,1.8690441174,381,14.5,7,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,SHI,34.0166666667,130.9333333333,global average,3.9419839568,381,16,7,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,UTS,36.5333333333,139.8666666667,global average,93.3682373473,381,8,3,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,UTS,36.5333333333,139.8666666667,global average,99.8254799302,381,12,3,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,UTS,36.5333333333,139.8666666667,global average,94.9389179756,381,12.5,3,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,UTS,36.5333333333,139.8666666667,global average,98.4293193717,381,12.75,3,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,UTS,36.5333333333,139.8666666667,global average,93.0191972077,381,13,3,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,UTS,36.5333333333,139.8666666667,global average,80.2792321117,381,13.25,3,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,UTS,36.5333333333,139.8666666667,global average,67.8883071553,381,13.5,3,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,UTS,36.5333333333,139.8666666667,global average,21.9895287958,381,13.75,3,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,UTS,36.5333333333,139.8666666667,global average,1.3961605585,381,14,3,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,UTS,36.5333333333,139.8666666667,global average,2.0942408377,381,14.25,3,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,UTS,36.5333333333,139.8666666667,global average,6.1082024433,381,14.5,3,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,UTS,36.5333333333,139.8666666667,global average,8.0279232112,381,16,3,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,AIZ,37.4666666667,139.9333333333,global average,95.802919708,381,8,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,AIZ,37.4666666667,139.9333333333,global average,95.1645677923,381,12,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,AIZ,37.4666666667,139.9333333333,global average,93.5108686934,381,12.5,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,AIZ,37.4666666667,139.9333333333,global average,95.694968049,381,12.75,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,AIZ,37.4666666667,139.9333333333,global average,76.7108499773,381,13,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,AIZ,37.4666666667,139.9333333333,global average,73.4084650143,381,13.75,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,AIZ,37.4666666667,139.9333333333,global average,66.1215609208,381,13.25,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,AIZ,37.4666666667,139.9333333333,global average,60.2771316275,381,13.5,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,AIZ,37.4666666667,139.9333333333,global average,26.3234940242,381,14,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,AIZ,37.4666666667,139.9333333333,global average,14.6386460255,381,14.25,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,AIZ,37.4666666667,139.9333333333,global average,3.3194299618,381,14.5,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,AIZ,37.4666666667,139.9333333333,global average,2.1904494532,381,16,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,BER,39.7666666667,-74.9833333333,global average,97.5221238938,381,8,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,BER,39.7666666667,-74.9833333333,global average,92.6550326689,381,12,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,BER,39.7666666667,-74.9833333333,global average,91.936150856,381,12.5,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,BER,39.7666666667,-74.9833333333,global average,92.9914812671,381,12.75,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,BER,39.7666666667,-74.9833333333,global average,61.1281118187,381,13,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,BER,39.7666666667,-74.9833333333,global average,51.2056901828,381,13.5,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,BER,39.7666666667,-74.9833333333,global average,47.4948308659,381,13.25,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,BER,39.7666666667,-74.9833333333,global average,35.2705318005,381,13.75,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,BER,39.7666666667,-74.9833333333,global average,10.1324952444,381,14,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,BER,39.7666666667,-74.9833333333,global average,13.3137044082,381,14.25,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,BER,39.7666666667,-74.9833333333,global average,2.1566454388,381,14.5,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,BER,39.7666666667,-74.9833333333,global average,2.6555289058,381,16,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,FAY,35.0166666667,-78.0833333333,global average,94.9655951655,381,8,7,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,FAY,35.0166666667,-78.0833333333,global average,83.9414483039,381,12,7,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,FAY,35.0166666667,-78.0833333333,global average,89.1335948609,381,12.75,7,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,FAY,35.0166666667,-78.0833333333,global average,79.763990453,381,12.5,7,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,FAY,35.0166666667,-78.0833333333,global average,56.4886756043,381,13,7,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,FAY,35.0166666667,-78.0833333333,global average,28.8797481211,381,13.25,7,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,FAY,35.0166666667,-78.0833333333,global average,10.1246699167,381,13.5,7,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,FAY,35.0166666667,-78.0833333333,global average,12.3759013813,381,13.75,7,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,FAY,35.0166666667,-78.0833333333,global average,2.4740376803,381,14,7,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,FAY,35.0166666667,-78.0833333333,global average,-0.1352071907,381,14.25,7,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,FAY,35.0166666667,-78.0833333333,global average,2.9847146049,381,14.5,7,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,FAY,35.0166666667,-78.0833333333,global average,0.5214681089,381,16,7,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,KAG,31.55,130.55,global average,96.7093633259,381,8,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,KAG,31.55,130.55,global average,97.5543338349,381,12.5,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,KAG,31.55,130.55,global average,88.1569688614,381,12,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,KAG,31.55,130.55,global average,70.9288954742,381,13,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,KAG,31.55,130.55,global average,64.9980835131,381,12.75,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,KAG,31.55,130.55,global average,64.1957333852,381,13.25,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,KAG,31.55,130.55,global average,13.3827996728,381,13.5,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,KAG,31.55,130.55,global average,7.4737269664,381,13.75,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,KAG,31.55,130.55,global average,2.220264418,381,14,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,KAG,31.55,130.55,global average,4.038638665,381,14.25,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,KAG,31.55,130.55,global average,11.9448623848,381,14.5,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,KAG,31.55,130.55,global average,1.8080767052,381,16,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,OAK,28.85,-80.85,global average,52.7726612884,381,8,2,n
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,OAK,28.85,-80.85,global average,50.8241117536,381,12,2,n
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,OAK,28.85,-80.85,global average,19.0590419076,381,12.5,2,n
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,OAK,28.85,-80.85,global average,12.6313033959,381,13,2,n
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,OAK,28.85,-80.85,global average,5.4253825468,381,12.75,2,n
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,OAK,28.85,-80.85,global average,4.393517527,381,13.25,2,n
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,OAK,28.85,-80.85,global average,5.3030627543,381,13.5,2,n
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,OAK,28.85,-80.85,global average,4.8628066919,381,13.75,2,n
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,OAK,28.85,-80.85,global average,2.3231241522,381,14,2,n
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,OAK,28.85,-80.85,global average,4.5815187644,381,14.25,2,n
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,OAK,28.85,-80.85,global average,2.0418362247,381,14.5,2,n
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,OAK,28.85,-80.85,global average,0.9000261774,381,16,2,n
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,SAK,38.9166666667,139.0083333333,global average,99.0757855823,381,8,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,SAK,38.9166666667,139.0083333333,global average,100.0913868734,381,12,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,SAK,38.9166666667,139.0083333333,global average,99.7599801363,381,12.5,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,SAK,38.9166666667,139.0083333333,global average,94.9695836897,381,12.75,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,SAK,38.9166666667,139.0083333333,global average,96.4648798521,381,13,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,SAK,38.9166666667,139.0083333333,global average,79.3096670069,381,13.5,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,SAK,38.9166666667,139.0083333333,global average,70.2337434822,381,13.25,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,SAK,38.9166666667,139.0083333333,global average,41.9900267608,381,13.75,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,SAK,38.9166666667,139.0083333333,global average,19.1026153889,381,14.25,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,SAK,38.9166666667,139.0083333333,global average,15.3892046238,381,14,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,SAK,38.9166666667,139.0083333333,global average,4.331737799,381,14.5,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,SAK,38.9166666667,139.0083333333,global average,2.5878003697,381,16,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TAN,30.7166666667,130.9666666667,global average,96.2468357991,381,8,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TAN,30.7166666667,130.9666666667,global average,81.5649434663,381,12,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TAN,30.7166666667,130.9666666667,global average,62.3367272318,381,12.5,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TAN,30.7166666667,130.9666666667,global average,42.1179051584,381,12.75,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TAN,30.7166666667,130.9666666667,global average,24.1834955279,381,13,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TAN,30.7166666667,130.9666666667,global average,14.4051302244,381,13.25,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TAN,30.7166666667,130.9666666667,global average,7.4000112505,381,13.5,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TAN,30.7166666667,130.9666666667,global average,5.7793778478,381,13.75,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TAN,30.7166666667,130.9666666667,global average,6.9325532992,381,14,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TAN,30.7166666667,130.9666666667,global average,3.5163413399,381,14.25,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TAN,30.7166666667,130.9666666667,global average,2.2214096867,381,14.5,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TAN,30.7166666667,130.9666666667,global average,1.7933284581,381,16,5,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TOK,35.6333333333,139.6333333333,global average,94.9268447837,381,8,8,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TOK,35.6333333333,139.6333333333,global average,92.6626977542,381,12,8,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TOK,35.6333333333,139.6333333333,global average,80.8990900542,381,12.5,8,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TOK,35.6333333333,139.6333333333,global average,84.3459591769,381,12.75,8,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TOK,35.6333333333,139.6333333333,global average,83.2655714128,381,13,8,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TOK,35.6333333333,139.6333333333,global average,57.1841464764,381,13.25,8,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TOK,35.6333333333,139.6333333333,global average,15.3415062507,381,13.5,8,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TOK,35.6333333333,139.6333333333,global average,17.3401371833,381,13.75,8,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TOK,35.6333333333,139.6333333333,global average,13.9036397832,381,14,8,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TOK,35.6333333333,139.6333333333,global average,9.2049037504,381,14.5,8,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TOK,35.6333333333,139.6333333333,global average,3.5834301361,381,14.25,8,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,TOK,35.6333333333,139.6333333333,global average,0.7246376812,381,16,8,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,WAV,37.0333333333,-77.1166666667,global average,97.0967741935,381,8,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,WAV,37.0333333333,-77.1166666667,global average,84.6787932077,381,12,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,WAV,37.0333333333,-77.1166666667,global average,85.9476836841,381,12.5,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,WAV,37.0333333333,-77.1166666667,global average,90.1313403308,381,12.75,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,WAV,37.0333333333,-77.1166666667,global average,65.4445787767,381,13,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,WAV,37.0333333333,-77.1166666667,global average,63.8212342694,381,13.25,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,WAV,37.0333333333,-77.1166666667,global average,46.8769577403,381,13.5,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,WAV,37.0333333333,-77.1166666667,global average,23.96219157,381,13.75,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,WAV,37.0333333333,-77.1166666667,global average,13.6297191845,381,14,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,WAV,37.0333333333,-77.1166666667,global average,6.2004726054,381,14.25,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,WAV,37.0333333333,-77.1166666667,global average,13.4486453811,381,14.5,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,WAV,37.0333333333,-77.1166666667,global average,0.6462603726,381,16,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,ZIO,33.75,-80.0333333333,global average,92.8819444444,381,8,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,ZIO,33.75,-80.0333333333,global average,90.7986111111,381,12,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,ZIO,33.75,-80.0333333333,global average,81.9444444444,381,12.5,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,ZIO,33.75,-80.0333333333,global average,65.9722222222,381,12.75,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,ZIO,33.75,-80.0333333333,global average,63.0208333333,381,13,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,ZIO,33.75,-80.0333333333,global average,25.6944444444,381,13.5,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,ZIO,33.75,-80.0333333333,global average,14.5833333333,381,13.25,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,ZIO,33.75,-80.0333333333,global average,12.5,381,13.75,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,ZIO,33.75,-80.0333333333,global average,4.6875,381,14,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,ZIO,33.75,-80.0333333333,global average,2.0833333333,381,14.25,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,ZIO,33.75,-80.0333333333,global average,1.3888888889,381,14.5,6,x
newsearch,urbanski,2012,'usa,japan',21,Aedes,albopictus,Diptera,ZIO,33.75,-80.0333333333,global average,1.7361111111,381,16,6,x
newsearch,vaznunes,1990,Europe,10,Tetranychus,urticae,Trombidiformes,L,59.933333,30.266667,global average,99.4679122958,200,14.75,4,x
newsearch,vaznunes,1990,Europe,10,Tetranychus,urticae,Trombidiformes,L,59.933333,30.266667,global average,95.418414422,200,15.5,4,x
newsearch,vaznunes,1990,Europe,10,Tetranychus,urticae,Trombidiformes,L,59.933333,30.266667,global average,98.7654410119,200,16,4,x
newsearch,vaznunes,1990,Europe,10,Tetranychus,urticae,Trombidiformes,L,59.933333,30.266667,global average,93.5882348694,200,16.25,4,x
newsearch,vaznunes,1990,Europe,10,Tetranychus,urticae,Trombidiformes,L,59.933333,30.266667,global average,83.2251590126,200,16.5,4,x
newsearch,vaznunes,1990,Europe,10,Tetranychus,urticae,Trombidiformes,L,59.933333,30.266667,global average,53.6036849059,200,16.75,4,x
newsearch,vaznunes,1990,Europe,10,Tetranychus,urticae,Trombidiformes,L,59.933333,30.266667,global average,21.3896369241,200,17,4,x
newsearch,vaznunes,1990,Europe,10,Tetranychus,urticae,Trombidiformes,L,59.933333,30.266667,global average,3.2488394424,200,17.25,4,x
newsearch,vaznunes,1990,Europe,10,Tetranychus,urticae,Trombidiformes,L,59.933333,30.266667,global average,1.4201038185,200,18,4,x
newsearch,vaznunes,1990,Europe,10,Tetranychus,urticae,Trombidiformes,W,52.23333,21.016667,global average,91.0447761194,200,11.5,3,x
newsearch,vaznunes,1990,Europe,10,Tetranychus,urticae,Trombidiformes,W,52.23333,21.016667,global average,94.0298507463,200,12,3,x
