line-ID	pops_with_Dia	n_dls	genus	species	order	pop	degN	degE	perc	n2	dl2	py	cdl	slope							
55-JACK	21	12	Aedes	albopictus	diptera	JACK	30.3166666667	-81.7833333333	0.3137374353	410.5	14.25	2012	x	x							
55-JACK	21	12	Aedes	albopictus	diptera	JACK	30.3166666667	-81.7833333333	3.9155087982	410.5	14.5	2012	x	x							
55-JACK	21	12	Aedes	albopictus	diptera	JACK	30.3166666667	-81.7833333333	10.1473792732	410.5	16	2012	x	x							
55-KHO	21	12	Aedes	albopictus	diptera	KHO	37.3666666667	140.3666666667	84.2576028623	422.5	8	2012	x	x							
55-KHO	21	12	Aedes	albopictus	diptera	KHO	37.3666666667	140.3666666667	78.7119856887	422.5	12	2012	x	x							
55-KHO	21	12	Aedes	albopictus	diptera	KHO	37.3666666667	140.3666666667	81.5742397138	422.5	12.5	2012	x	x							
55-KHO	21	12	Aedes	albopictus	diptera	KHO	37.3666666667	140.3666666667	78.5330948122	422.5	12.75	2012	x	x							
55-KHO	21	12	Aedes	albopictus	diptera	KHO	37.3666666667	140.3666666667	69.0518783542	422.5	13	2012	x	x							
55-KHO	21	12	Aedes	albopictus	diptera	KHO	37.3666666667	140.3666666667	68.8729874776	422.5	13.25	2012	x	x							
55-KHO	21	12	Aedes	albopictus	diptera	KHO	37.3666666667	140.3666666667	27.3703041145	422.5	13.5	2012	x	x							
55-KHO	21	12	Aedes	albopictus	diptera	KHO	37.3666666667	140.3666666667	17.8890876565	422.5	13.75	2012	x	x							
55-KHO	21	12	Aedes	albopictus	diptera	KHO	37.3666666667	140.3666666667	8.0500894454	422.5	14	2012	x	x							
55-KHO	21	12	Aedes	albopictus	diptera	KHO	37.3666666667	140.3666666667	5.7245080501	422.5	14.25	2012	x	x							
55-KHO	21	12	Aedes	albopictus	diptera	KHO	37.3666666667	140.3666666667	7.5134168157	422.5	14.5	2012	x	x							
55-KHO	21	12	Aedes	albopictus	diptera	KHO	37.3666666667	140.3666666667	6.0822898032	422.5	16	2012	x	x							
55-MAN	21	12	Aedes	albopictus	diptera	MAN	38.6166666667	-77.4166666667	100.1620745543	434.5	8	2012	x	x							
55-MAN	21	12	Aedes	albopictus	diptera	MAN	38.6166666667	-77.4166666667	99.8379254457	434.5	12	2012	x	x							
55-MAN	21	12	Aedes	albopictus	diptera	MAN	38.6166666667	-77.4166666667	98.3792544571	434.5	12.5	2012	x	x							
55-MAN	21	12	Aedes	albopictus	diptera	MAN	38.6166666667	-77.4166666667	94.8136142626	434.5	12.75	2012	x	x							
55-MAN	21	12	Aedes	albopictus	diptera	MAN	38.6166666667	-77.4166666667	82.0097244733	434.5	13	2012	x	x							
55-MAN	21	12	Aedes	albopictus	diptera	MAN	38.6166666667	-77.4166666667	59.6434359806	434.5	13.25	2012	x	x							
55-MAN	21	12	Aedes	albopictus	diptera	MAN	38.6166666667	-77.4166666667	52.8363047002	434.5	13.5	2012	x	x							
55-MAN	21	12	Aedes	albopictus	diptera	MAN	38.6166666667	-77.4166666667	42.1393841167	434.5	13.75	2012	x	x							
55-MAN	21	12	Aedes	albopictus	diptera	MAN	38.6166666667	-77.4166666667	14.262560778	434.5	14	2012	x	x							
55-MAN	21	12	Aedes	albopictus	diptera	MAN	38.6166666667	-77.4166666667	11.1831442464	434.5	14.25	2012	x	x							
55-MAN	21	12	Aedes	albopictus	diptera	MAN	38.6166666667	-77.4166666667	11.6693679092	434.5	14.5	2012	x	x							
55-MAN	21	12	Aedes	albopictus	diptera	MAN	38.6166666667	-77.4166666667	5.9967585089	434.5	16	2012	x	x							
55-MEL	21	12	Aedes	albopictus	diptera	MEL	27.5666666667	-80.3666666667	12.3839009288	446.5	8	2012	x	x							
55-MEL	21	12	Aedes	albopictus	diptera	MEL	27.5666666667	-80.3666666667	13.4674922601	446.5	12	2012	x	x							
55-MEL	21	12	Aedes	albopictus	diptera	MEL	27.5666666667	-80.3666666667	5.572755418	446.5	12.5	2012	x	x							
55-MEL	21	12	Aedes	albopictus	diptera	MEL	27.5666666667	-80.3666666667	2.4767801858	446.5	12.75	2012	x	x							
55-MEL	21	12	Aedes	albopictus	diptera	MEL	27.5666666667	-80.3666666667	5.1083591331	446.5	13	2012	x	x							
55-MEL	21	12	Aedes	albopictus	diptera	MEL	27.5666666667	-80.3666666667	3.7151702786	446.5	13.25	2012	x	x							
55-MEL	21	12	Aedes	albopictus	diptera	MEL	27.5666666667	-80.3666666667	0.3095975232	446.5	13.5	2012	x	x							
55-MEL	21	12	Aedes	albopictus	diptera	MEL	27.5666666667	-80.3666666667	0.1547987616	446.5	13.75	2012	x	x							
55-MEL	21	12	Aedes	albopictus	diptera	MEL	27.5666666667	-80.3666666667	1.7027863777	446.5	14	2012	x	x							
55-MEL	21	12	Aedes	albopictus	diptera	MEL	27.5666666667	-80.3666666667	1.7027863777	446.5	14.25	2012	x	x							
55-MEL	21	12	Aedes	albopictus	diptera	MEL	27.5666666667	-80.3666666667	0.773993808	446.5	14.5	2012	x	x							
55-MEL	21	12	Aedes	albopictus	diptera	MEL	27.5666666667	-80.3666666667	1.0835913313	446.5	16	2012	x	x							
55-NEW	21	12	Aedes	albopictus	diptera	NEW	40.7166666667	-74.0666666667	99.2895204263	458.5	8	2012	x	x							
55-NEW	21	12	Aedes	albopictus	diptera	NEW	40.7166666667	-74.0666666667	98.0461811723	458.5	12	2012	x	x							
55-NEW	21	12	Aedes	albopictus	diptera	NEW	40.7166666667	-74.0666666667	98.9342806394	458.5	12.5	2012	x	x							
55-NEW	21	12	Aedes	albopictus	diptera	NEW	40.7166666667	-74.0666666667	99.4671403197	458.5	12.75	2012	x	x							
55-NEW	21	12	Aedes	albopictus	diptera	NEW	40.7166666667	-74.0666666667	96.9804618117	458.5	13	2012	x	x							
55-NEW	21	12	Aedes	albopictus	diptera	NEW	40.7166666667	-74.0666666667	97.8685612789	458.5	13.25	2012	x	x							
55-NEW	21	12	Aedes	albopictus	diptera	NEW	40.7166666667	-74.0666666667	79.7513321492	458.5	13.5	2012	x	x							
55-NEW	21	12	Aedes	albopictus	diptera	NEW	40.7166666667	-74.0666666667	49.2007104796	458.5	13.75	2012	x	x							
55-NEW	21	12	Aedes	albopictus	diptera	NEW	40.7166666667	-74.0666666667	44.7602131439	458.5	14	2012	x	x							
55-NEW	21	12	Aedes	albopictus	diptera	NEW	40.7166666667	-74.0666666667	30.0177619893	458.5	14.25	2012	x	x							
55-NEW	21	12	Aedes	albopictus	diptera	NEW	40.7166666667	-74.0666666667	8.5257548845	458.5	14.5	2012	x	x							
55-NEW	21	12	Aedes	albopictus	diptera	NEW	40.7166666667	-74.0666666667	0	458.5	16	2012	x	x							
55-NVA	21	12	Aedes	albopictus	diptera	NVA	36.35	-78.3666666667	99.1943676937	470.5	8	2012	x	x							
55-NVA	21	12	Aedes	albopictus	diptera	NVA	36.35	-78.3666666667	96.0487870332	470.5	12	2012	x	x							
55-NVA	21	12	Aedes	albopictus	diptera	NVA	36.35	-78.3666666667	94.1026181681	470.5	12.5	2012	x	x							
55-NVA	21	12	Aedes	albopictus	diptera	NVA	36.35	-78.3666666667	78.6135018717	470.5	12.75	2012	x	x							
55-NVA	21	12	Aedes	albopictus	diptera	NVA	36.35	-78.3666666667	66.995911594	470.5	13	2012	x	x							
55-NVA	21	12	Aedes	albopictus	diptera	NVA	36.35	-78.3666666667	37.4750464841	470.5	13.25	2012	x	x							
55-NVA	21	12	Aedes	albopictus	diptera	NVA	36.35	-78.3666666667	28.2762699936	470.5	13.5	2012	x	x							
55-NVA	21	12	Aedes	albopictus	diptera	NVA	36.35	-78.3666666667	18.2713135202	470.5	13.75	2012	x	x							
55-NVA	21	12	Aedes	albopictus	diptera	NVA	36.35	-78.3666666667	15.6854583643	470.5	14	2012	x	x							
55-NVA	21	12	Aedes	albopictus	diptera	NVA	36.35	-78.3666666667	16.6433447706	470.5	14.25	2012	x	x							
55-NVA	21	12	Aedes	albopictus	diptera	NVA	36.35	-78.3666666667	3.2608665887	470.5	14.5	2012	x	x							
55-NVA	21	12	Aedes	albopictus	diptera	NVA	36.35	-78.3666666667	9.1932997242	470.5	16	2012	x	x							
55-OKI	21	12	Aedes	albopictus	diptera	OKI	26.2166666667	127.9166666667	25.6499133449	482.5	8	2012	x	x							
55-OKI	21	12	Aedes	albopictus	diptera	OKI	26.2166666667	127.9166666667	24.7833622184	482.5	12	2012	x	x							
55-OKI	21	12	Aedes	albopictus	diptera	OKI	26.2166666667	127.9166666667	20.2772963605	482.5	12.5	2012	x	x							
55-OKI	21	12	Aedes	albopictus	diptera	OKI	26.2166666667	127.9166666667	26.3431542461	482.5	12.75	2012	x	x							
55-OKI	21	12	Aedes	albopictus	diptera	OKI	26.2166666667	127.9166666667	6.4124783362	482.5	13	2012	x	x							
55-OKI	21	12	Aedes	albopictus	diptera	OKI	26.2166666667	127.9166666667	3.986135182	482.5	13.25	2012	x	x							
55-OKI	21	12	Aedes	albopictus	diptera	OKI	26.2166666667	127.9166666667	1.733102253	482.5	13.5	2012	x	x							
55-OKI	21	12	Aedes	albopictus	diptera	OKI	26.2166666667	127.9166666667	11.0918544194	482.5	13.75	2012	x	x							
55-OKI	21	12	Aedes	albopictus	diptera	OKI	26.2166666667	127.9166666667	0	482.5	14	2012	x	x							
55-OKI	21	12	Aedes	albopictus	diptera	OKI	26.2166666667	127.9166666667	0	482.5	14.25	2012	x	x							
55-OKI	21	12	Aedes	albopictus	diptera	OKI	26.2166666667	127.9166666667	6.2391681109	482.5	14.5	2012	x	x							
55-OKI	21	12	Aedes	albopictus	diptera	OKI	26.2166666667	127.9166666667	0.6932409012	482.5	16	2012	x	x							
55-SHI	21	12	Aedes	albopictus	diptera	SHI	34.0166666667	130.9333333333	90.3115263908	494.5	8	2012	x	x							
55-SHI	21	12	Aedes	albopictus	diptera	SHI	34.0166666667	130.9333333333	84.8937257802	494.5	12	2012	x	x							
55-SHI	21	12	Aedes	albopictus	diptera	SHI	34.0166666667	130.9333333333	79.7811976161	494.5	12.5	2012	x	x							
55-SHI	21	12	Aedes	albopictus	diptera	SHI	34.0166666667	130.9333333333	60.5598850873	494.5	12.75	2012	x	x							
55-SHI	21	12	Aedes	albopictus	diptera	SHI	34.0166666667	130.9333333333	55.7883253993	494.5	13	2012	x	x							
55-SHI	21	12	Aedes	albopictus	diptera	SHI	34.0166666667	130.9333333333	33.2726976775	494.5	13.25	2012	x	x							
55-SHI	21	12	Aedes	albopictus	diptera	SHI	34.0166666667	130.9333333333	27.206942735	494.5	13.5	2012	x	x							
55-SHI	21	12	Aedes	albopictus	diptera	SHI	34.0166666667	130.9333333333	26.8562649388	494.5	13.75	2012	x	x							
55-SHI	21	12	Aedes	albopictus	diptera	SHI	34.0166666667	130.9333333333	7.8002964198	494.5	14	2012	x	x							
55-SHI	21	12	Aedes	albopictus	diptera	SHI	34.0166666667	130.9333333333	2.8639638585	494.5	14.25	2012	x	x							
55-UTS	21	12	Aedes	albopictus	diptera	UTS	36.5333333333	139.8666666667	1.8690441174	506.5	14.5	2012	x	x							
55-UTS	21	12	Aedes	albopictus	diptera	UTS	36.5333333333	139.8666666667	3.9419839568	506.5	16	2012	x	x							
55-UTS	21	12	Aedes	albopictus	diptera	UTS	36.5333333333	139.8666666667	93.3682373473	506.5	8	2012	x	x							
55-UTS	21	12	Aedes	albopictus	diptera	UTS	36.5333333333	139.8666666667	99.8254799302	506.5	12	2012	x	x							
55-UTS	21	12	Aedes	albopictus	diptera	UTS	36.5333333333	139.8666666667	94.9389179756	506.5	12.5	2012	x	x							
55-UTS	21	12	Aedes	albopictus	diptera	UTS	36.5333333333	139.8666666667	98.4293193717	506.5	12.75	2012	x	x							
55-UTS	21	12	Aedes	albopictus	diptera	UTS	36.5333333333	139.8666666667	93.0191972077	506.5	13	2012	x	x							
55-UTS	21	12	Aedes	albopictus	diptera	UTS	36.5333333333	139.8666666667	80.2792321117	506.5	13.25	2012	x	x							
55-UTS	21	12	Aedes	albopictus	diptera	UTS	36.5333333333	139.8666666667	67.8883071553	506.5	13.5	2012	x	x							
55-UTS	21	12	Aedes	albopictus	diptera	UTS	36.5333333333	139.8666666667	21.9895287958	506.5	13.75	2012	x	x							
55-UTS	21	12	Aedes	albopictus	diptera	UTS	36.5333333333	139.8666666667	1.3961605585	506.5	14	2012	x	x							
55-UTS	21	12	Aedes	albopictus	diptera	UTS	36.5333333333	139.8666666667	2.0942408377	506.5	14.25	2012	x	x							
55-AIZ	21	12	Aedes	albopictus	diptera	AIZ	37.4666666667	139.9333333333	6.1082024433	518.5	14.5	2012	x	x							
55-AIZ	21	12	Aedes	albopictus	diptera	AIZ	37.4666666667	139.9333333333	8.0279232112	518.5	16	2012	x	x							
55-AIZ	21	12	Aedes	albopictus	diptera	AIZ	37.4666666667	139.9333333333	95.802919708	518.5	8	2012	x	x							
55-AIZ	21	12	Aedes	albopictus	diptera	AIZ	37.4666666667	139.9333333333	95.1645677923	518.5	12	2012	x	x							
55-AIZ	21	12	Aedes	albopictus	diptera	AIZ	37.4666666667	139.9333333333	93.5108686934	518.5	12.5	2012	x	x							
55-AIZ	21	12	Aedes	albopictus	diptera	AIZ	37.4666666667	139.9333333333	95.694968049	518.5	12.75	2012	x	x							
55-AIZ	21	12	Aedes	albopictus	diptera	AIZ	37.4666666667	139.9333333333	76.7108499773	518.5	13	2012	x	x							
55-AIZ	21	12	Aedes	albopictus	diptera	AIZ	37.4666666667	139.9333333333	73.4084650143	518.5	13.25	2012	x	x							
55-AIZ	21	12	Aedes	albopictus	diptera	AIZ	37.4666666667	139.9333333333	66.1215609208	518.5	13.5	2012	x	x							
55-AIZ	21	12	Aedes	albopictus	diptera	AIZ	37.4666666667	139.9333333333	60.2771316275	518.5	13.75	2012	x	x							
55-AIZ	21	12	Aedes	albopictus	diptera	AIZ	37.4666666667	139.9333333333	26.3234940242	518.5	14	2012	x	x							
55-AIZ	21	12	Aedes	albopictus	diptera	AIZ	37.4666666667	139.9333333333	14.6386460255	518.5	14.25	2012	x	x							
55-BER	21	14	Aedes	albopictus	diptera	BER	39.7666666667	-74.9833333333	3.3194299618	530.5	14.5	2012	x	x							
55-BER	21	14	Aedes	albopictus	diptera	BER	39.7666666667	-74.9833333333	2.1904494532	530.5	16	2012	x	x							
55-BER	21	14	Aedes	albopictus	diptera	BER	39.7666666667	-74.9833333333	97.5221238938	530.5	8	2012	x	x							
55-BER	21	14	Aedes	albopictus	diptera	BER	39.7666666667	-74.9833333333	92.6550326689	530.5	12	2012	x	x							
55-BER	21	14	Aedes	albopictus	diptera	BER	39.7666666667	-74.9833333333	91.936150856	530.5	12.5	2012	x	x							
55-BER	21	14	Aedes	albopictus	diptera	BER	39.7666666667	-74.9833333333	92.9914812671	530.5	12.75	2012	x	x							
55-BER	21	14	Aedes	albopictus	diptera	BER	39.7666666667	-74.9833333333	61.1281118187	530.5	13	2012	x	x							
55-BER	21	14	Aedes	albopictus	diptera	BER	39.7666666667	-74.9833333333	51.2056901828	530.5	13.25	2012	x	x							
55-BER	21	14	Aedes	albopictus	diptera	BER	39.7666666667	-74.9833333333	47.4948308659	530.5	13.5	2012	x	x							
55-BER	21	14	Aedes	albopictus	diptera	BER	39.7666666667	-74.9833333333	35.2705318005	530.5	13.75	2012	x	x							
55-BER	21	14	Aedes	albopictus	diptera	BER	39.7666666667	-74.9833333333	10.1324952444	530.5	14	2012	x	x							
55-BER	21	14	Aedes	albopictus	diptera	BER	39.7666666667	-74.9833333333	13.3137044082	530.5	14.25	2012	x	x							
55-BER	21	14	Aedes	albopictus	diptera	BER	39.7666666667	-74.9833333333	2.1566454388	530.5	14.5	2012	x	x							
55-BER	21	14	Aedes	albopictus	diptera	BER	39.7666666667	-74.9833333333	2.6555289058	530.5	16	2012	x	x							
55-FAY	21	12	Aedes	albopictus	diptera	FAY	35.0166666667	-78.0833333333	94.9655951655	542.5	8	2012	x	x							
55-FAY	21	12	Aedes	albopictus	diptera	FAY	35.0166666667	-78.0833333333	83.9414483039	542.5	12	2012	x	x							
55-FAY	21	12	Aedes	albopictus	diptera	FAY	35.0166666667	-78.0833333333	89.1335948609	542.5	12.5	2012	x	x							
55-FAY	21	12	Aedes	albopictus	diptera	FAY	35.0166666667	-78.0833333333	79.763990453	542.5	12.75	2012	x	x							
55-FAY	21	12	Aedes	albopictus	diptera	FAY	35.0166666667	-78.0833333333	56.4886756043	542.5	13	2012	x	x							
55-FAY	21	12	Aedes	albopictus	diptera	FAY	35.0166666667	-78.0833333333	28.8797481211	542.5	13.25	2012	x	x							
55-FAY	21	12	Aedes	albopictus	diptera	FAY	35.0166666667	-78.0833333333	10.1246699167	542.5	13.5	2012	x	x							
55-FAY	21	12	Aedes	albopictus	diptera	FAY	35.0166666667	-78.0833333333	12.3759013813	542.5	13.75	2012	x	x							
55-FAY	21	12	Aedes	albopictus	diptera	FAY	35.0166666667	-78.0833333333	2.4740376803	542.5	14	2012	x	x							
55-FAY	21	12	Aedes	albopictus	diptera	FAY	35.0166666667	-78.0833333333	-0.1352071907	542.5	14.25	2012	x	x							
55-FAY	21	12	Aedes	albopictus	diptera	FAY	35.0166666667	-78.0833333333	2.9847146049	542.5	14.5	2012	x	x							
55-FAY	21	12	Aedes	albopictus	diptera	FAY	35.0166666667	-78.0833333333	0.5214681089	542.5	16	2012	x	x							
55-KAG	21	12	Aedes	albopictus	diptera	KAG	31.55	130.55	96.7093633259	554.5	8	2012	x	x							
55-KAG	21	12	Aedes	albopictus	diptera	KAG	31.55	130.55	97.5543338349	554.5	12	2012	x	x							
55-KAG	21	12	Aedes	albopictus	diptera	KAG	31.55	130.55	88.1569688614	554.5	12.5	2012	x	x							
55-KAG	21	12	Aedes	albopictus	diptera	KAG	31.55	130.55	70.9288954742	554.5	12.75	2012	x	x							
55-KAG	21	12	Aedes	albopictus	diptera	KAG	31.55	130.55	64.9980835131	554.5	13	2012	x	x							
55-KAG	21	12	Aedes	albopictus	diptera	KAG	31.55	130.55	64.1957333852	554.5	13.25	2012	x	x							
55-KAG	21	12	Aedes	albopictus	diptera	KAG	31.55	130.55	13.3827996728	554.5	13.5	2012	x	x							
55-KAG	21	12	Aedes	albopictus	diptera	KAG	31.55	130.55	7.4737269664	554.5	13.75	2012	x	x							
55-KAG	21	12	Aedes	albopictus	diptera	KAG	31.55	130.55	2.220264418	554.5	14	2012	x	x							
55-KAG	21	12	Aedes	albopictus	diptera	KAG	31.55	130.55	4.038638665	554.5	14.25	2012	x	x							
55-KAG	21	12	Aedes	albopictus	diptera	KAG	31.55	130.55	11.9448623848	554.5	14.5	2012	x	x							
55-KAG	21	12	Aedes	albopictus	diptera	KAG	31.55	130.55	1.8080767052	554.5	16	2012	x	x							
55-OAK	21	12	Aedes	albopictus	diptera	OAK	28.85	-80.85	52.7726612884	566.5	8	2012	x	x							
55-OAK	21	12	Aedes	albopictus	diptera	OAK	28.85	-80.85	50.8241117536	566.5	12	2012	x	x							
55-OAK	21	12	Aedes	albopictus	diptera	OAK	28.85	-80.85	19.0590419076	566.5	12.5	2012	x	x							
55-OAK	21	12	Aedes	albopictus	diptera	OAK	28.85	-80.85	12.6313033959	566.5	12.75	2012	x	x							
55-OAK	21	12	Aedes	albopictus	diptera	OAK	28.85	-80.85	5.4253825468	566.5	13	2012	x	x							
55-OAK	21	12	Aedes	albopictus	diptera	OAK	28.85	-80.85	4.393517527	566.5	13.25	2012	x	x							
55-OAK	21	12	Aedes	albopictus	diptera	OAK	28.85	-80.85	5.3030627543	566.5	13.5	2012	x	x							
55-OAK	21	12	Aedes	albopictus	diptera	OAK	28.85	-80.85	4.8628066919	566.5	13.75	2012	x	x							
55-OAK	21	12	Aedes	albopictus	diptera	OAK	28.85	-80.85	2.3231241522	566.5	14	2012	x	x							
55-OAK	21	12	Aedes	albopictus	diptera	OAK	28.85	-80.85	4.5815187644	566.5	14.25	2012	x	x							
55-OAK	21	12	Aedes	albopictus	diptera	OAK	28.85	-80.85	2.0418362247	566.5	14.5	2012	x	x							
55-OAK	21	12	Aedes	albopictus	diptera	OAK	28.85	-80.85	0.9000261774	566.5	16	2012	x	x							
55-SAK	21	12	Aedes	albopictus	diptera	SAK	38.9166666667	139.0083333333	99.0757855823	578.5	8	2012	x	x							
55-SAK	21	12	Aedes	albopictus	diptera	SAK	38.9166666667	139.0083333333	100.0913868734	578.5	12	2012	x	x							
55-SAK	21	12	Aedes	albopictus	diptera	SAK	38.9166666667	139.0083333333	99.7599801363	578.5	12.5	2012	x	x							
55-SAK	21	12	Aedes	albopictus	diptera	SAK	38.9166666667	139.0083333333	94.9695836897	578.5	12.75	2012	x	x							
55-SAK	21	12	Aedes	albopictus	diptera	SAK	38.9166666667	139.0083333333	96.4648798521	578.5	13	2012	x	x							
55-SAK	21	12	Aedes	albopictus	diptera	SAK	38.9166666667	139.0083333333	79.3096670069	578.5	13.25	2012	x	x							
55-SAK	21	12	Aedes	albopictus	diptera	SAK	38.9166666667	139.0083333333	70.2337434822	578.5	13.5	2012	x	x							
55-SAK	21	12	Aedes	albopictus	diptera	SAK	38.9166666667	139.0083333333	41.9900267608	578.5	13.75	2012	x	x							
55-SAK	21	12	Aedes	albopictus	diptera	SAK	38.9166666667	139.0083333333	19.1026153889	578.5	14	2012	x	x							
55-SAK	21	12	Aedes	albopictus	diptera	SAK	38.9166666667	139.0083333333	15.3892046238	578.5	14.25	2012	x	x							
55-SAK	21	12	Aedes	albopictus	diptera	SAK	38.9166666667	139.0083333333	4.331737799	578.5	14.5	2012	x	x							
55-SAK	21	12	Aedes	albopictus	diptera	SAK	38.9166666667	139.0083333333	2.5878003697	578.5	16	2012	x	x							
55-TAN	21	12	Aedes	albopictus	diptera	TAN	30.7166666667	130.9666666667	96.2468357991	590.5	8	2012	x	x							
55-TAN	21	12	Aedes	albopictus	diptera	TAN	30.7166666667	130.9666666667	81.5649434663	590.5	12	2012	x	x							
55-TAN	21	12	Aedes	albopictus	diptera	TAN	30.7166666667	130.9666666667	62.3367272318	590.5	12.5	2012	x	x							
55-TAN	21	12	Aedes	albopictus	diptera	TAN	30.7166666667	130.9666666667	42.1179051584	590.5	12.75	2012	x	x							
55-TAN	21	12	Aedes	albopictus	diptera	TAN	30.7166666667	130.9666666667	24.1834955279	590.5	13	2012	x	x							
55-TAN	21	12	Aedes	albopictus	diptera	TAN	30.7166666667	130.9666666667	14.4051302244	590.5	13.25	2012	x	x							
55-TAN	21	12	Aedes	albopictus	diptera	TAN	30.7166666667	130.9666666667	7.4000112505	590.5	13.5	2012	x	x							
55-TAN	21	12	Aedes	albopictus	diptera	TAN	30.7166666667	130.9666666667	5.7793778478	590.5	13.75	2012	x	x							
55-TAN	21	12	Aedes	albopictus	diptera	TAN	30.7166666667	130.9666666667	6.9325532992	590.5	14	2012	x	x							
55-TAN	21	12	Aedes	albopictus	diptera	TAN	30.7166666667	130.9666666667	3.5163413399	590.5	14.25	2012	x	x							
55-TAN	21	12	Aedes	albopictus	diptera	TAN	30.7166666667	130.9666666667	2.2214096867	590.5	14.5	2012	x	x							
55-TAN	21	12	Aedes	albopictus	diptera	TAN	30.7166666667	130.9666666667	1.7933284581	590.5	16	2012	x	x							
55-TOK	21	12	Aedes	albopictus	diptera	TOK	35.6333333333	139.6333333333	94.9268447837	602.5	8	2012	x	x							
55-TOK	21	12	Aedes	albopictus	diptera	TOK	35.6333333333	139.6333333333	92.6626977542	602.5	12	2012	x	x							
55-TOK	21	12	Aedes	albopictus	diptera	TOK	35.6333333333	139.6333333333	80.8990900542	602.5	12.5	2012	x	x							
55-TOK	21	12	Aedes	albopictus	diptera	TOK	35.6333333333	139.6333333333	84.3459591769	602.5	12.75	2012	x	x							
55-TOK	21	12	Aedes	albopictus	diptera	TOK	35.6333333333	139.6333333333	83.2655714128	602.5	13	2012	x	x							
55-TOK	21	12	Aedes	albopictus	diptera	TOK	35.6333333333	139.6333333333	57.1841464764	602.5	13.25	2012	x	x							
55-TOK	21	12	Aedes	albopictus	diptera	TOK	35.6333333333	139.6333333333	15.3415062507	602.5	13.5	2012	x	x							
55-TOK	21	12	Aedes	albopictus	diptera	TOK	35.6333333333	139.6333333333	17.3401371833	602.5	13.75	2012	x	x							
55-TOK	21	12	Aedes	albopictus	diptera	TOK	35.6333333333	139.6333333333	13.9036397832	602.5	14	2012	x	x							
55-TOK	21	12	Aedes	albopictus	diptera	TOK	35.6333333333	139.6333333333	9.2049037504	602.5	14.25	2012	x	x							
55-TOK	21	12	Aedes	albopictus	diptera	TOK	35.6333333333	139.6333333333	3.5834301361	602.5	14.5	2012	x	x							
55-TOK	21	12	Aedes	albopictus	diptera	TOK	35.6333333333	139.6333333333	0.7246376812	602.5	16	2012	x	x							
55-WAV	21	12	Aedes	albopictus	diptera	WAV	37.0333333333	-77.1166666667	97.0967741935	614.5	8	2012	x	x							
55-WAV	21	12	Aedes	albopictus	diptera	WAV	37.0333333333	-77.1166666667	84.6787932077	614.5	12	2012	x	x							
55-WAV	21	12	Aedes	albopictus	diptera	WAV	37.0333333333	-77.1166666667	85.9476836841	614.5	12.5	2012	x	x							
55-WAV	21	12	Aedes	albopictus	diptera	WAV	37.0333333333	-77.1166666667	90.1313403308	614.5	12.75	2012	x	x							
55-WAV	21	12	Aedes	albopictus	diptera	WAV	37.0333333333	-77.1166666667	65.4445787767	614.5	13	2012	x	x							
55-WAV	21	12	Aedes	albopictus	diptera	WAV	37.0333333333	-77.1166666667	63.8212342694	614.5	13.25	2012	x	x							
55-WAV	21	12	Aedes	albopictus	diptera	WAV	37.0333333333	-77.1166666667	46.8769577403	614.5	13.5	2012	x	x							
55-WAV	21	12	Aedes	albopictus	diptera	WAV	37.0333333333	-77.1166666667	23.96219157	614.5	13.75	2012	x	x							
55-WAV	21	12	Aedes	albopictus	diptera	WAV	37.0333333333	-77.1166666667	13.6297191845	614.5	14	2012	x	x							
55-WAV	21	12	Aedes	albopictus	diptera	WAV	37.0333333333	-77.1166666667	6.2004726054	614.5	14.25	2012	x	x							
55-WAV	21	12	Aedes	albopictus	diptera	WAV	37.0333333333	-77.1166666667	13.4486453811	614.5	14.5	2012	x	x							
55-WAV	21	12	Aedes	albopictus	diptera	WAV	37.0333333333	-77.1166666667	0.6462603726	614.5	16	2012	x	x							
55-ZIO	21	12	Aedes	albopictus	diptera	ZIO	33.75	-80.0333333333	92.8819444444	626.5	8	2012	x	x							
55-ZIO	21	12	Aedes	albopictus	diptera	ZIO	33.75	-80.0333333333	90.7986111111	626.5	12	2012	x	x							
55-ZIO	21	12	Aedes	albopictus	diptera	ZIO	33.75	-80.0333333333	81.9444444444	626.5	12.5	2012	x	x							
55-ZIO	21	12	Aedes	albopictus	diptera	ZIO	33.75	-80.0333333333	65.9722222222	626.5	12.75	2012	x	x							
55-ZIO	21	12	Aedes	albopictus	diptera	ZIO	33.75	-80.0333333333	63.0208333333	626.5	13	2012	x	x							
55-ZIO	21	12	Aedes	albopictus	diptera	ZIO	33.75	-80.0333333333	25.6944444444	626.5	13.25	2012	x	x							
55-ZIO	21	12	Aedes	albopictus	diptera	ZIO	33.75	-80.0333333333	14.5833333333	626.5	13.5	2012	x	x							
55-ZIO	21	12	Aedes	albopictus	diptera	ZIO	33.75	-80.0333333333	12.5	626.5	13.75	2012	x	x							
55-ZIO	21	12	Aedes	albopictus	diptera	ZIO	33.75	-80.0333333333	4.6875	626.5	14	2012	x	x							
55-ZIO	21	12	Aedes	albopictus	diptera	ZIO	33.75	-80.0333333333	2.0833333333	626.5	14.25	2012	x	x							
55-ZIO	21	12	Aedes	albopictus	diptera	ZIO	33.75	-80.0333333333	1.3888888889	626.5	14.5	2012	x	x							
55-ZIO	21	12	Aedes	albopictus	diptera	ZIO	33.75	-80.0333333333	1.7361111111	626.5	16	2012	x	x							
