"popid"	"lower_b"	"med_b"	"upper_b"	"order"	"lower_w"	"med_w"	"upper_w"	"order.x"	"order.y"	"lower_e"	"med_e"	"upper_e"	"ID"	"PY"	"pops_left_drc"	"region"	"genus"	"spec"	"nmethod"	"degN"	"degE"	"n_pp"
"303"	"shintani_1996. Ino.Psacothea.hilaris"	0.13321644807434	0.177545831067259	0.21243510627897	"Coleoptera"	0.0375696200407708	0.0718563200498004	0.11453323755371	"Coleoptera"	"Coleoptera"	13.0535718216347	13.4846848643059	13.930302468307	"shintani_1996"	1996	"6"	"Japan"	"Psacothea"	"hilaris"	"global average"	33.55	133.433333	5
"304"	"shintani_1996. Ishigaki.Psacothea.hilaris"	6.89871947512759e-08	6.26436060246688e-05	0.00289300029052746	"Coleoptera"	0.00219144411172726	0.0160389259636865	0.0567749343973152	"Coleoptera"	"Coleoptera"	11.0703261472986	13.0314820622682	14.9271254063931	"shintani_1996"	1996	"6"	"Japan"	"Psacothea"	"hilaris"	"global average"	24.340556	124.155556	5
"305"	"shintani_1996. Naze.Psacothea.hilaris"	0.131146259294356	0.181749063864337	0.219690911776368	"Coleoptera"	0.0304245371727091	0.0669317229278787	0.113607745604511	"Coleoptera"	"Coleoptera"	12.6190427923072	12.9798274224012	13.1084527658431	"shintani_1996"	1996	"6"	"Japan"	"Psacothea"	"hilaris"	"global average"	28.377247	129.493742	5
"306"	"shintani_1996. Oyama.Psacothea.hilaris"	7.89148065773506e-07	0.000322544056852951	0.00590265544065374	"Coleoptera"	0.00950834847180495	0.0326737574787391	0.0792914129143131	"Coleoptera"	"Coleoptera"	11.0532468490091	12.4648026120769	14.8059970235337	"shintani_1996"	1996	"6"	"Japan"	"Psacothea"	"hilaris"	"global average"	36.314722	139.800278	5
"307"	"shroyer.Alabama.Aedes.triseriatus"	0.0102358240158838	0.0168317432402269	0.0254205862892398	"Diptera"	0.112806922382951	0.127245789973114	0.139989061578258	"Diptera"	"Diptera"	12.0710107303226	12.5947407759872	12.9764326326002	"shroyer"	1983	"8"	"US"	"Aedes"	"triseriatus"	"global average"	32.791667	-86.830833	9
"308"	"shroyer.BURDETTE.Aedes.triseriatus"	0.225185294356427	0.232815758078553	0.238085710457492	"Diptera"	0.0121427501944147	0.0174055680819769	0.0250197564225316	"Diptera"	"Diptera"	14.1238371226079	14.3831555840948	14.5124646978791	"shroyer"	1983	"8"	"US"	"Aedes"	"triseriatus"	"global average"	41.613333	-86.2475	11
"309"	"shroyer.KRAMERI.Aedes.triseriatus"	0.164023135421604	0.180203458266097	0.194891502674718	"Diptera"	0.053916848853144	0.0674204924905183	0.0823093634663681	"Diptera"	"Diptera"	14.1254772117626	14.2242763715394	14.3177607156631	"shroyer"	1983	"8"	"US"	"Aedes"	"triseriatus"	"global average"	41.613333	-86.2475	10
"310"	"shroyer.ORONOIII.Aedes.triseriatus"	0.163864003401077	0.180028447514523	0.192893058144697	"Diptera"	0.0546871568928048	0.0668907978325456	0.0832647831324814	"Diptera"	"Diptera"	15.0198158431888	15.1044740048217	15.5228821619509	"shroyer"	1983	"8"	"US"	"Aedes"	"triseriatus"	"global average"	44.883	-68.672	10
"311"	"shroyer.TOPSY.Aedes.triseriatus"	0.185781256561349	0.206137279800332	0.221843196480043	"Diptera"	0.028262952866054	0.0433633675327506	0.0622493775788341	"Diptera"	"Diptera"	11.9615603651599	12.0024181071252	12.0550237145132	"shroyer"	1983	"8"	"US"	"Aedes"	"triseriatus"	"global average"	30.280278	-93.360833	10
"312"	"shroyer.UNDERCIV.Aedes.triseriatus"	0.158780220184002	0.174339546804662	0.188826552354216	"Diptera"	0.0583945654298851	0.0713958955890818	0.0856021996236028	"Diptera"	"Diptera"	15.8888428691236	15.9875085970623	16.0117320583904	"shroyer"	1983	"8"	"US"	"Aedes"	"triseriatus"	"global average"	46.154722	-89.385278	9
"313"	"shroyer.VEROIV.Aedes.triseriatus"	9.17391141348981e-07	0.000147268484540945	0.000731665982342881	"Diptera"	0.0137292170052576	0.0236604801586298	0.0513212668474414	"Diptera"	"Diptera"	8.31988079010674	18.5067842261126	23.7039359920199	"shroyer"	1983	"8"	"US"	"Aedes"	"triseriatus"	"global average"	27.65	-80.383333	10
"314"	"shroyer.WALTON.Aedes.triseriatus"	0.10049992018967	0.122828283156427	0.144746374150206	"Diptera"	0.100976061336843	0.119364564051689	0.136482906059274	"Diptera"	"Diptera"	11.8969799170926	11.9979201858546	12.0652482617588	"shroyer"	1983	"8"	"US"	"Aedes"	"triseriatus"	"global average"	41.613333	-86.2475	9
"315"	"so. A.Tetranychus.urticae"	0.139457515472974	0.164126320535223	0.186731484083401	"Trombidiformes"	0.059970280966685	0.0792868562015748	0.101176794007475	"Trombidiformes"	"Trombidiformes"	12.8018267439091	12.9817482836609	13.0213918392611	"so"	1992	"5"	"japan"	"Tetranychus"	"urticae"	"global average"	34.516667	135.85	8
"316"	"so. F.Tetranychus.urticae"	0.137912937214238	0.187734711004941	0.214596041031149	"Trombidiformes"	0.0355750188346845	0.0614813004185165	0.108417904837468	"Trombidiformes"	"Trombidiformes"	12.3479599490367	12.7520649464588	13.2079459385056	"so"	1992	"5"	"japan"	"Tetranychus"	"urticae"	"global average"	34.596667	135.8375	6
"317"	"so. KA.Tetranychus.urticae"	0.195049026276695	0.219853390590108	0.236166306495885	"Trombidiformes"	0.0139755387778374	0.029889201161038	0.0541893689761919	"Trombidiformes"	"Trombidiformes"	11.9462756490868	11.9989893649777	12.0379558247323	"so"	1992	"5"	"japan"	"Tetranychus"	"urticae"	"global average"	34.516667	135.85	6
"318"	"so. KY.Tetranychus.urticae"	0.124140759608044	0.159072798774625	0.197034554365849	"Trombidiformes"	0.0508302156715411	0.0825507616511266	0.108495562511087	"Trombidiformes"	"Trombidiformes"	11.0114796942	11.1586192715339	11.8805559099216	"so"	1992	"5"	"japan"	"Tetranychus"	"urticae"	"global average"	35.011667	135.768333	6
"319"	"so. O.Tetranychus.urticae"	0.0120253514294354	0.0323002182313957	0.0922293204500274	"Trombidiformes"	0.0880869916025285	0.11776475120744	0.130222591406536	"Trombidiformes"	"Trombidiformes"	9.01308721629799	9.43766252771473	9.91936586558553	"so"	1992	"5"	"japan"	"Tetranychus"	"urticae"	"global average"	34.518714	135.843211	6
"320"	"suwa.1.Tetranychus.pueraricola"	0.092553744512772	0.11261215509301	0.182518067864704	"Trombidiformes"	0.0626525887568271	0.11095084820669	0.119861194553803	"Trombidiformes"	"Trombidiformes"	12.1150240908775	12.5767086976807	12.9616808194382	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	39.96666667	140.9333333	5
"321"	"suwa.10.Tetranychus.pueraricola"	0.235159308138317	0.242476259063168	0.245058701618546	"Trombidiformes"	0.00518630620681318	0.00776296309691639	0.0149916942736677	"Trombidiformes"	"Trombidiformes"	11.5928951266299	11.6319947445489	11.6673758487665	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	34.83333333	138.1666667	5
"322"	"suwa.11.Tetranychus.pueraricola"	0.239427781827983	0.246110003424998	0.249031446115843	"Trombidiformes"	0.00121758511629809	0.00413379560175516	0.0107801005038865	"Trombidiformes"	"Trombidiformes"	10.7187591060461	10.9090609736603	10.9735841131848	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	34.6	135.7333333	5
"323"	"suwa.12.Tetranychus.pueraricola"	0.242912799556603	0.247133115425002	0.249202018324606	"Trombidiformes"	0.00104707430689804	0.00311330294642262	0.00731960155036236	"Trombidiformes"	"Trombidiformes"	11.4698129571544	11.4919866191708	11.4985410225639	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	34.61666667	135.7	5
"324"	"suwa.13.Tetranychus.pueraricola"	0.242890027925515	0.247085864482462	0.249219436007818	"Trombidiformes"	0.00102957867024662	0.00315927950390579	0.00733386942192859	"Trombidiformes"	"Trombidiformes"	11.3985026695432	11.4614301669646	11.4859267858684	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	34.65	133.9166667	5
"325"	"suwa.14.Tetranychus.pueraricola"	0.242199674885365	0.247070282476778	0.249190540161381	"Trombidiformes"	0.00105855088110526	0.00317471915508044	0.00801047590150473	"Trombidiformes"	"Trombidiformes"	11.5402715408825	11.6044936268867	11.8206635480828	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	34.51666667	133.5166667	5
"326"	"suwa.15.Tetranychus.pueraricola"	0.236863235997233	0.243730748042815	0.246177749320259	"Trombidiformes"	0.0040677758066948	0.00651087586256401	0.0133327713295151	"Trombidiformes"	"Trombidiformes"	11.8370480704354	11.8745164524077	11.9770333429043	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	34.4	133.2	5
"327"	"suwa.16.Tetranychus.pueraricola"	0.236807307306133	0.24346341704494	0.245803829305439	"Trombidiformes"	0.00444173500257316	0.00677844961563258	0.0133525394470531	"Trombidiformes"	"Trombidiformes"	11.166528958483	11.2010976965679	11.2358810215029	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	34.41666667	132.7333333	5
"328"	"suwa.17.Tetranychus.pueraricola"	0.148747213055101	0.169323852601114	0.187852726461642	"Trombidiformes"	0.0581958212006683	0.0734644571391188	0.0890466569485654	"Trombidiformes"	"Trombidiformes"	10.8605371814899	10.9594908586286	10.9888266930798	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	34.36666667	132.5166667	5
"329"	"suwa.18.Tetranychus.pueraricola"	0.236910889647563	0.243636312650487	0.246788658352121	"Trombidiformes"	0.00345680809737628	0.00659714212926812	0.0132319255839306	"Trombidiformes"	"Trombidiformes"	11.2543949240217	11.312485332921	11.4674763829523	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	33.93333333	133.2833333	5
"330"	"suwa.19.Tetranychus.pueraricola"	0.138078339779929	0.159977668677255	0.208597406759905	"Trombidiformes"	0.0401061051272237	0.0804977739423366	0.0960199066580721	"Trombidiformes"	"Trombidiformes"	10.0540167975438	10.4357166512529	10.882349029161	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	33.81666667	134.4833333	5
"331"	"suwa.2.Tetranychus.pueraricola"	0.239965334736938	0.24631209046988	0.249068889472329	"Trombidiformes"	0.00118010399191705	0.00393109621637756	0.0102462646930996	"Trombidiformes"	"Trombidiformes"	12.0354600631423	12.1082860654838	12.3463048323131	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	38.96666667	141.1833333	5
"332"	"suwa.20.Tetranychus.pueraricola"	0.23574877643626	0.242892633064333	0.245234329511773	"Trombidiformes"	0.00501073916016882	0.0073467051706073	0.0144400412550789	"Trombidiformes"	"Trombidiformes"	11.7428989669364	11.7786761806633	11.8137908810154	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	33.7	133.8833333	5
"333"	"suwa.21.Tetranychus.pueraricola"	0.237445551309915	0.243523212858924	0.24578368678852	"Trombidiformes"	0.0044620612016588	0.00671761680304662	0.0127406326488269	"Trombidiformes"	"Trombidiformes"	11.1656329001728	11.2006336728281	11.2345733214481	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	33.63333333	133.7833333	5
"334"	"suwa.22.Tetranychus.pueraricola"	0.226347430974228	0.234875212053005	0.241027591477203	"Trombidiformes"	0.00915615974259288	0.0152097259198179	0.023469730440859	"Trombidiformes"	"Trombidiformes"	11.4324946415564	11.4769634921935	11.492793165658	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	33.2	133.1333333	5
"335"	"suwa.23.Tetranychus.pueraricola"	0.237086747624756	0.243213717596627	0.24637843536632	"Trombidiformes"	0.00386350171695546	0.00702441194367181	0.0131146363133807	"Trombidiformes"	"Trombidiformes"	11.0022043889019	11.02880331877	11.0605788675797	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	33.9	133.05	5
"336"	"suwa.24.Tetranychus.pueraricola"	0.240987996130146	0.246783374122893	0.249112319697385	"Trombidiformes"	0.00113664319445373	0.00346085433803697	0.00923402681755897	"Trombidiformes"	"Trombidiformes"	11.015945032334	11.0419742490073	11.1091019787525	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	33.21666667	132.5666667	5
"337"	"suwa.25.Tetranychus.pueraricola"	0.242950685628922	0.247164022203211	0.249142522509737	"Trombidiformes"	0.00110659490628578	0.00308210015238077	0.00728531304089776	"Trombidiformes"	"Trombidiformes"	11.3446487475821	11.4294821233001	11.4742195920198	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	33.3	130.3666667	5
"338"	"suwa.26.Tetranychus.pueraricola"	0.243012129759239	0.24706438268765	0.249173610849803	"Trombidiformes"	0.0010755389373844	0.00318156493019623	0.00722965434965596	"Trombidiformes"	"Trombidiformes"	11.4668628132212	11.491227449465	11.4983855124866	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	33.16666667	129.7166667	5
"339"	"suwa.27.Tetranychus.pueraricola"	0.23981917289824	0.246304897016333	0.249085071324633	"Trombidiformes"	0.00116388527277534	0.00393767432900657	0.010378437073471	"Trombidiformes"	"Trombidiformes"	10.8804916450692	10.9635635185283	10.9889958433651	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	32.85	130.7833333	5
"340"	"suwa.28.Tetranychus.pueraricola"	0.243293724015941	0.247325627459512	0.249240134289212	"Trombidiformes"	0.00100909976428638	0.00292034255629781	0.00693635028982075	"Trombidiformes"	"Trombidiformes"	11.3509665203919	11.4441533985165	11.4748292787216	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	32.8	130.9166667	5
"341"	"suwa.29.Tetranychus.pueraricola"	0.243128989277766	0.24722857338647	0.249238165237974	"Trombidiformes"	0.00101107216346653	0.0030173445146574	0.00709699295922441	"Trombidiformes"	"Trombidiformes"	11.3219374838427	11.4221136565099	11.469147739992	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	32.68333333	130.9833333	5
"342"	"suwa.3.Tetranychus.pueraricola"	0.239913075405257	0.246219528535142	0.249097150846869	"Trombidiformes"	0.00115193291539129	0.00402259405123789	0.0102763756973154	"Trombidiformes"	"Trombidiformes"	12.010808831607	12.0334607901117	12.1280204552768	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	39.75	140.6833333	5
"343"	"suwa.30.Tetranychus.pueraricola"	0.242425107150772	0.247236493520797	0.249202976411603	"Trombidiformes"	0.0010462263266547	0.00300973314076514	0.00780756611520225	"Trombidiformes"	"Trombidiformes"	11.2858396682015	11.4099415825292	11.4633658298904	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	30.71666667	131	5
"344"	"suwa.31.Tetranychus.pueraricola"	0.234511248350403	0.242795543378775	0.245632236928893	"Trombidiformes"	0.00461337931931774	0.0074415322500082	0.0155823098366262	"Trombidiformes"	"Trombidiformes"	11.3271713029472	11.3646695784854	11.4750833098478	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	30.41666667	130.5666667	5
"345"	"suwa.32.Tetranychus.pueraricola"	0.242702797671828	0.247054944206636	0.24918791426207	"Trombidiformes"	0.00106103338210197	0.00318995755771123	0.00752807695047107	"Trombidiformes"	"Trombidiformes"	11.4143522292884	11.4682058513585	11.48913720816	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	30.38333333	130.4166667	5
"346"	"suwa.33.Tetranychus.pueraricola"	7.51728844833608e-10	8.7553571494483e-07	5.00372039883532e-05	"Trombidiformes"	0.000231936494904332	0.00186861580630943	0.0081795822296937	"Trombidiformes"	"Trombidiformes"	10.0483600456773	11.4781322978473	12.9458585645488	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	30.23333333	130.55	5
"347"	"suwa.4.Tetranychus.pueraricola"	0.240844402393176	0.2473879641843	0.249353603967869	"Trombidiformes"	0.000895666735825905	0.00285742632924295	0.00933477770967071	"Trombidiformes"	"Trombidiformes"	12.1156138264524	12.5055509101689	12.8900555476859	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	38.71666667	139.8166667	5
"348"	"suwa.5.Tetranychus.pueraricola"	0.236749073991438	0.243556186421791	0.245878399989627	"Trombidiformes"	0.00436728049248051	0.00668454757939929	0.0134550666545474	"Trombidiformes"	"Trombidiformes"	11.8055131098048	11.840117966662	11.8749425658951	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	36.4	139.3166667	5
"349"	"suwa.6.Tetranychus.pueraricola"	0.240683484061494	0.246711041444609	0.249184354607466	"Trombidiformes"	0.00106472904753418	0.00353294969181868	0.00951519544708475	"Trombidiformes"	"Trombidiformes"	11.8985521172167	11.9635342277145	11.9862326111955	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	36.25	139.6333333	5
"350"	"suwa.7.Tetranychus.pueraricola"	0.23668462109473	0.243061220166533	0.245331476377233	"Trombidiformes"	0.00491372258565756	0.00718008420260544	0.0134995171859166	"Trombidiformes"	"Trombidiformes"	11.7370276932736	11.7715089325792	11.8050624655467	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	36.53333333	140.5666667	5
"351"	"suwa.8.Tetranychus.pueraricola"	0.239533266142793	0.246000163735802	0.249031372755353	"Trombidiformes"	0.00121765493815284	0.004245306792785	0.0106969765182809	"Trombidiformes"	"Trombidiformes"	12.0162555510095	12.0570872728748	12.1895017465553	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	36.25	137.9833333	5
"352"	"suwa.9.Tetranychus.pueraricola"	0.24024103417099	0.246629714252394	0.249094815551394	"Trombidiformes"	0.00115426333710531	0.0036163048742739	0.00995556516615928	"Trombidiformes"	"Trombidiformes"	11.8845051581301	11.9545311295683	11.9833732678519	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	36.71666667	137.25	5
"353"	"takeda.kansas.Diatraea.grandiosella"	0.21251053458131	0.232403523682995	0.242957892745295	"Lepidoptera"	0.00728422915563396	0.0177742789632568	0.0375369622058246	"Lepidoptera"	"Lepidoptera"	15.346953169684	15.4566540017882	15.4950940625142	"takeda"	1982	"3"	"US"	"Diatraea"	"grandiosella"	"global average"	37.6	-98.5	6
"354"	"takeda.mississippi.Diatraea.grandiosella"	0.182003605170869	0.213692267963923	0.232838726184407	"Lepidoptera"	0.0173711385594766	0.0361756954987898	0.0669577313273406	"Lepidoptera"	"Lepidoptera"	15.2071025166824	15.3227415538112	15.4385820562617	"takeda"	1982	"3"	"US"	"Diatraea"	"grandiosella"	"global average"	33.3	-88.5	6
"355"	"takeda.missouri.Diatraea.grandiosella"	0.212261555800007	0.233125603329409	0.241603782660799	"Lepidoptera"	0.00863665766942772	0.0170798361777892	0.0375765101782966	"Lepidoptera"	"Lepidoptera"	15.0948042525124	15.1858202990029	15.2783479421315	"takeda"	1982	"3"	"US"	"Diatraea"	"grandiosella"	"global average"	36.3	-89.4	6
"356"	"tyukmaeva. Jyvaskyla1.Drosophila.montana"	0.205857313913215	0.219470073358849	0.227951189049174	"Diptera"	0.0222594327679265	0.0306879012183401	0.0440243787591984	"Diptera"	"Diptera"	17.1441237830668	17.303700603229	17.4776378213572	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	61.23333333	25.73333333	6
"357"	"tyukmaeva. Jyvaskyla2.Drosophila.montana"	0.15871418316011	0.182469063897109	0.203252043130408	"Diptera"	0.0467749184088976	0.0665728444560234	0.0895764149956262	"Diptera"	"Diptera"	16.7765996923335	17.0353459145342	17.3124017860983	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	61.23333333	25.73333333	5
"358"	"tyukmaeva. Jyvaskyla3.Drosophila.montana"	0.0911947323217735	0.118526822478355	0.149846535399663	"Diptera"	0.0968340305265814	0.12696585027357	0.155479992311251	"Diptera"	"Diptera"	16.0449873202659	16.5816723837455	17.0489296797667	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	61.23333333	25.73333333	5
"359"	"tyukmaeva. Jyvaskyla4.Drosophila.montana"	0.112875292911259	0.140614235436733	0.174403260096666	"Diptera"	0.0755938746285709	0.108242930041551	0.134645954684726	"Diptera"	"Diptera"	15.977669487692	16.2275523320052	16.5628969415242	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	61.23333333	25.73333333	6
"360"	"tyukmaeva. Lathi1.Drosophila.montana"	0.196933314105952	0.218790485952586	0.22988346994288	"Diptera"	0.0203305665629186	0.0313557669396271	0.0525210039360498	"Diptera"	"Diptera"	17.1177120867264	17.2872861706768	17.484408709124	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	60.98333333	25.65	5
"361"	"tyukmaeva. Lathi2.Drosophila.montana"	0.186117631316822	0.20994906325991	0.224262167060567	"Diptera"	0.0259471776857167	0.0401299683651438	0.0637560738306973	"Diptera"	"Diptera"	16.0122924102328	16.2668364440067	16.46559396507	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	60.98333333	25.65	5
"362"	"tyukmaeva. Lathi3.Drosophila.montana"	0.178541639642978	0.204523134516364	0.222618896024498	"Diptera"	0.027505588815122	0.0447263918489143	0.0696587679663292	"Diptera"	"Diptera"	16.407912240451	16.840533149438	17.4630574674419	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	60.98333333	25.65	4
"363"	"tyukmaeva. Lathi4.Drosophila.montana"	0.142438937605766	0.166856819347067	0.189785015846693	"Diptera"	0.0600509481672615	0.0828575450618766	0.107044325179247	"Diptera"	"Diptera"	16.0131723741605	16.2623971461423	16.6710646334617	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	60.98333333	25.65	5
"364"	"tyukmaeva. Oulanka1.Drosophila.montana"	0.178521505896774	0.203178134725927	0.221531540425392	"Diptera"	0.0286723168276453	0.0469371075561776	0.0711332837419448	"Diptera"	"Diptera"	18.9036382001995	19.0000276480321	19.101975821283	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	66.36666667	29.33333333	4
"365"	"tyukmaeva. Oulanka2.Drosophila.montana"	0.156179715209003	0.190666940487024	0.210904339152373	"Diptera"	0.0392854825587451	0.0591866225309382	0.0930723726118463	"Diptera"	"Diptera"	17.7809058100641	18.1043153683614	18.411661655001	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	66.36666667	29.33333333	4
"366"	"tyukmaeva. Oulanka3.Drosophila.montana"	0.115899882628826	0.159709823768595	0.197116598915164	"Diptera"	0.0529875614813537	0.0889976445024391	0.131719748081668	"Diptera"	"Diptera"	17.9604732256975	18.3881295530931	18.7942396321446	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	66.36666667	29.33333333	4
"367"	"tyukmaeva. Oulanka4.Drosophila.montana"	0.0606258688937739	0.08991433189825	0.166478062963548	"Diptera"	0.0827622717909224	0.153720191350207	0.1806703254527	"Diptera"	"Diptera"	19.0111548355523	19.1636150986368	20.1190397409131	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	66.36666667	29.33333333	4
"368"	"tyukmaeva. Paltamo1.Drosophila.montana"	0.194401324443361	0.216360498940028	0.231387979263909	"Diptera"	0.0187627145525064	0.0337512413161845	0.0556046940355458	"Diptera"	"Diptera"	17.5192072941304	17.6190653876175	18.0246236706485	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	64.4	27.83333333	4
"369"	"tyukmaeva. Paltamo2.Drosophila.montana"	0.0961609833617849	0.131669823431624	0.185014159331112	"Diptera"	0.0643848273352587	0.117781830197424	0.152094498711491	"Diptera"	"Diptera"	17.0023504044801	17.4486931364643	17.5528420553351	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	64.4	27.83333333	4
"370"	"tyukmaeva. Paltamo3.Drosophila.montana"	0.172731836508202	0.194878065692445	0.209444546868533	"Diptera"	0.0407484219712677	0.0551297275295502	0.077127209634831	"Diptera"	"Diptera"	17.0567931555572	17.3285325301105	17.5989438198093	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	64.4	27.83333333	6
"371"	"tyukmaeva. Paltamo4.Drosophila.montana"	0.157024475088514	0.178396493382191	0.198299867452555	"Diptera"	0.0512034594512394	0.0692194876319185	0.0881843639002231	"Diptera"	"Diptera"	16.5594099846448	16.8041383699148	17.2011262125309	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	64.4	27.83333333	6
"372"	"tyukmaeva. Pelkosenniemi1.Drosophila.montana"	0.129218687247015	0.167583181274735	0.201518958995959	"Diptera"	0.0486260720853323	0.0815133113463291	0.118502986277478	"Diptera"	"Diptera"	17.8740428080614	18.2509377074248	18.6223205950859	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	67.1	27.5	4
"373"	"tyukmaeva. Pelkosenniemi2.Drosophila.montana"	0.128695647940811	0.160147912464561	0.200552782767145	"Diptera"	0.0494838319587945	0.0881062696825897	0.116604395316169	"Diptera"	"Diptera"	18.9999368240756	19.0406254453121	19.4379659786297	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	67.1	27.5	4
"374"	"tyukmaeva. Pelkosenniemi3.Drosophila.montana"	0.171743712785201	0.201836988775614	0.220436893893229	"Diptera"	0.029765973276394	0.0482089857336308	0.0779230268433497	"Diptera"	"Diptera"	18.5777535072062	18.8125442496429	19.0013710476195	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	67.1	27.5	4
"375"	"tyukmaeva. Pelkosenniemi4.Drosophila.montana"	0.131470744958933	0.165304537551837	0.205523154104349	"Diptera"	0.0445657025347454	0.0831237360428932	0.114158662474322	"Diptera"	"Diptera"	18.7220173633313	18.9809218416224	19.1634927046263	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	67.1	27.5	4
"376"	"tyukmaeva. Pudasjarvi1.Drosophila.montana"	0.169946325749883	0.195523431304418	0.214838736638953	"Diptera"	0.0352686835005677	0.0537207647335063	0.0764102086487819	"Diptera"	"Diptera"	17.6694319170146	17.9465549495182	18.1999437672886	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	65.35	26.98333333	5
"377"	"tyukmaeva. Pudasjarvi2.Drosophila.montana"	0.164071319329568	0.189960502980913	0.211593504827546	"Diptera"	0.0385399696811767	0.0598573001502134	0.0848714113736451	"Diptera"	"Diptera"	17.5065530948207	17.5702416880879	17.8775027556986	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	65.35	26.98333333	4
"378"	"tyukmaeva. Pudasjarvi3.Drosophila.montana"	0.14686543378662	0.171531840507409	0.192680855996902	"Diptera"	0.0572409183287681	0.0782320324285686	0.102795253945186	"Diptera"	"Diptera"	16.636247828367	16.9225244428581	17.2269854058291	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	65.35	26.98333333	6
